1619,
2410,
1410,
4005,
2996,
2341,
4522,
1561,
4293,
3931,
2333,
2723,
4500,
5889,
5578,
3247,
2461,
4550,
5730,
932,Do not pick for defense (mechanum)
2765,
3593,
6891,
5930,
